Id,Weekly_Sales
1_20_2013-07-19,5155.719833598553
1_20_2013-07-26,4537.105869755135
1_21_2012-11-02,7386.050716330624
1_21_2012-11-09,7445.337248866785
1_21_2012-11-16,7447.174894030591
1_21_2012-11-23,9182.69509140627
1_21_2012-11-30,9939.34689296905
1_21_2012-12-07,8038.724273422014
1_21_2012-12-14,10124.927842381107
1_21_2012-12-21,11229.787438327348
1_21_2012-12-28,6812.42880473308
1_21_2013-01-04,6470.199470922529
1_21_2013-01-11,6212.4701229716275
1_21_2013-01-18,6388.173042004138
1_21_2013-01-25,6234.534595113174
1_21_2013-02-01,7246.456947751914
1_21_2013-02-08,7021.78715500477
1_21_2013-02-15,6938.175169194634
1_21_2013-02-22,7359.194406906517
1_21_2013-03-01,7362.692688072529
1_21_2013-03-08,7472.765724622634
1_21_2013-03-15,7227.557494189762
1_21_2013-03-22,6933.29573180575
1_21_2013-03-29,6858.774263880653
1_21_2013-04-05,7586.491301204933
1_21_2013-04-12,7099.529158188822
1_21_2013-04-19,7072.264739621306
1_21_2013-04-26,6964.2229909281505
1_21_2013-05-03,7092.987301664622
1_21_2013-05-10,6794.148481086345
1_21_2013-05-17,6496.521128786984
1_21_2013-05-24,7363.2597339191325
1_21_2013-05-31,6243.4804785518845
1_21_2013-06-07,6731.943408845432
1_21_2013-06-14,6179.36436212018
1_21_2013-06-21,6422.029858563446
1_21_2013-06-28,6310.460441520458
1_21_2013-07-05,6862.308738859172
1_21_2013-07-12,6293.66604996252
1_21_2013-07-19,6462.8047674294085
1_21_2013-07-26,6154.274079728538
1_22_2012-11-02,11321.958884961465
1_22_2012-11-09,10854.83982671439
1_22_2012-11-16,9880.562517233735
1_22_2012-11-23,20856.875874970236
1_22_2012-11-30,19281.118758371213
1_22_2012-12-07,11331.450769054507
1_22_2012-12-14,13689.828811064295
1_22_2012-12-21,18753.10666750007
1_22_2012-12-28,12577.052605205747
1_22_2013-01-04,10056.570541766449
1_22_2013-01-11,9152.575317491588
1_22_2013-01-18,8397.667243794514
1_22_2013-01-25,7702.393204012678
1_22_2013-02-01,12222.474463098892
1_22_2013-02-08,11253.362327342771
1_22_2013-02-15,13514.994555457954
1_22_2013-02-22,12356.691179753147
1_22_2013-03-01,10486.822358084384
1_22_2013-03-08,10526.734869242375
1_22_2013-03-15,10097.244924499504
1_22_2013-03-22,10113.607070304173
1_22_2013-03-29,9397.51864434069
1_22_2013-04-05,9003.74077441064
1_22_2013-04-12,7750.034021885186
1_22_2013-04-19,7595.857159755247
1_22_2013-04-26,7768.172890232046
1_22_2013-05-03,8345.951202915758
1_22_2013-05-10,7673.799512423539
1_22_2013-05-17,8530.348443028992
1_22_2013-05-24,9296.616066212868
1_22_2013-05-31,7606.866265301731
1_22_2013-06-07,8202.555200134122
1_22_2013-06-14,8775.572105782185
1_22_2013-06-21,8643.799546332071
1_22_2013-06-28,8021.394509679977
1_22_2013-07-05,10304.578181788149
1_22_2013-07-12,8688.101811454786
1_22_2013-07-19,8596.326963658668
1_22_2013-07-26,8687.744441974175
1_23_2012-11-02,27215.808442334284
1_23_2012-11-09,28091.03776800425
1_23_2012-11-16,25393.242736559423
1_23_2012-11-23,31236.810093400833
1_23_2012-11-30,34788.755844626314
1_23_2012-12-07,32953.08638146678
1_23_2012-12-14,32725.58274256575
1_23_2012-12-21,48610.83053851924
1_23_2012-12-28,25294.475576728724
1_23_2013-01-04,16868.065121389696
1_23_2013-01-11,17027.20707684955
1_23_2013-01-18,15424.480104643975
1_23_2013-01-25,16313.38684816247
1_23_2013-02-01,25412.226626080414
1_23_2013-02-08,24226.537133997925
1_23_2013-02-15,23724.958162512572
1_23_2013-02-22,24795.069687476767
1_23_2013-03-01,22663.14319759551
1_23_2013-03-08,22906.62164974054
1_23_2013-03-15,22618.644755921818
1_23_2013-03-22,23213.958442536226
1_23_2013-03-29,21479.828537120804
1_23_2013-04-05,21904.129656548706
1_23_2013-04-12,19695.72418450703
1_23_2013-04-19,20312.01631049239
1_23_2013-04-26,19780.283813645834
1_23_2013-05-03,23377.815153254513
1_23_2013-05-10,22048.75851246988
1_23_2013-05-17,24265.57798584133
1_23_2013-05-24,26915.635705269495
1_23_2013-05-31,23993.91840709673
1_23_2013-06-07,26687.29199532839
1_23_2013-06-14,29587.254848191747
1_23_2013-06-21,29477.423900410904
1_23_2013-06-28,28417.508955134635
1_23_2013-07-05,26650.028057773026
1_23_2013-07-12,22476.069743108586
1_23_2013-07-19,21560.29178505862
1_23_2013-07-26,20899.58284234209
1_24_2012-11-02,6086.699533039219
1_24_2012-11-09,6145.020742718425
1_24_2012-11-16,5639.701532965027
1_24_2012-11-23,10835.185701422142
1_24_2012-11-30,12564.295150251579
1_24_2012-12-07,8358.895554574858
1_24_2012-12-14,8901.359561523643
1_24_2012-12-21,13809.552504503621
1_24_2012-12-28,4977.157401468974
1_24_2013-01-04,2675.403879586563
1_24_2013-01-11,2561.6248449407954
1_24_2013-01-18,2160.6233225879446
1_24_2013-01-25,2188.9660082016285
1_24_2013-02-01,5467.335191298796
1_24_2013-02-08,5278.454701189679
1_24_2013-02-15,4855.078835202758
1_24_2013-02-22,5370.628285265319
1_24_2013-03-01,5148.967913392014
1_24_2013-03-08,5039.326613599621
1_24_2013-03-15,4444.075068010275
1_24_2013-03-22,4863.262642305605
1_24_2013-03-29,4805.255603949198
1_24_2013-04-05,5843.670153566145
1_24_2013-04-12,4667.749582974163
1_24_2013-04-19,4384.315529450305
1_24_2013-04-26,4389.011056814464
1_24_2013-05-03,5603.01730983059
1_24_2013-05-10,4967.761709895239
1_24_2013-05-17,4868.388667982851
1_24_2013-05-24,6242.011108018848
1_24_2013-05-31,5238.655033169125
1_24_2013-06-07,5559.926368254515
1_24_2013-06-14,5761.099380716647
1_24_2013-06-21,5291.82616758958
1_24_2013-06-28,4847.909475722143
1_24_2013-07-05,6016.2282044148205
1_24_2013-07-12,4575.7066054488905
1_24_2013-07-19,4598.08979153823
1_24_2013-07-26,4162.986926090599
1_25_2012-11-02,11513.700127150856
1_25_2012-11-09,11597.842438648462
1_25_2012-11-16,11365.687207334235
1_25_2012-11-23,13303.185392291693
1_25_2012-11-30,12611.59312100297
1_25_2012-12-07,12038.492343110363
1_25_2012-12-14,12881.060488007983
1_25_2012-12-21,14439.02517521956
1_25_2012-12-28,8552.551327324261
1_25_2013-01-04,6703.404755986703
1_25_2013-01-11,6834.682065250539
1_25_2013-01-18,7254.759808285116
1_25_2013-01-25,7640.364655860134
1_25_2013-02-01,10190.721884876544
1_25_2013-02-08,10639.028783054555
1_25_2013-02-15,9702.20195169987
1_25_2013-02-22,10382.358828590568
1_25_2013-03-01,10708.531282130043
1_25_2013-03-08,11119.505375375962
1_25_2013-03-15,11012.69397293574
1_25_2013-03-22,11186.750832471498
1_25_2013-03-29,10405.14638498689
1_25_2013-04-05,11156.26130905167
1_25_2013-04-12,10457.039683644338
1_25_2013-04-19,10842.20877599168
1_25_2013-04-26,10312.414828330597
1_25_2013-05-03,10042.801955474682
1_25_2013-05-10,10355.552671008341
1_25_2013-05-17,10606.674181959548
1_25_2013-05-24,11901.244747083134
1_25_2013-05-31,10508.527586366903
1_25_2013-06-07,10187.023382802732
1_25_2013-06-14,10632.903512622877
1_25_2013-06-21,10367.786759504605
1_25_2013-06-28,9623.918074644664
1_25_2013-07-05,9694.897984225197
1_25_2013-07-12,9266.608681522077
1_25_2013-07-19,9339.653626087262
1_25_2013-07-26,8428.689274049846
1_26_2012-11-02,8586.431429755685
1_26_2012-11-09,8969.926688297597
1_26_2012-11-16,8216.30747683578
1_26_2012-11-23,11209.440131036645
1_26_2012-11-30,12428.301940978927
1_26_2012-12-07,8902.04363495705
1_26_2012-12-14,10616.617197301417
1_26_2012-12-21,12864.033843679888
1_26_2012-12-28,5236.513793178447
1_26_2013-01-04,3926.8135720158725
1_26_2013-01-11,3932.844991154117
1_26_2013-01-18,4513.452024895407
1_26_2013-01-25,4295.31413758688
1_26_2013-02-01,8268.259405228891
1_26_2013-02-08,8156.9096741541525
1_26_2013-02-15,8157.092696364763
1_26_2013-02-22,8825.77708479358
1_26_2013-03-01,7876.796324644972
1_26_2013-03-08,7804.459959967873
1_26_2013-03-15,7430.853227927331
1_26_2013-03-22,7610.6182831298165
1_26_2013-03-29,7710.595381944262
1_26_2013-04-05,8064.929677696499
1_26_2013-04-12,7174.626670398578
1_26_2013-04-19,6340.991722449167
1_26_2013-04-26,7008.966172634551
1_26_2013-05-03,6922.888934909434
1_26_2013-05-10,7507.693529192892
1_26_2013-05-17,7595.974237718332
1_26_2013-05-24,8027.900050725368
1_26_2013-05-31,6471.639477256984
1_26_2013-06-07,7543.014703280139
1_26_2013-06-14,7524.445012368905
1_26_2013-06-21,7106.865534655049
1_26_2013-06-28,6086.649212200472
1_26_2013-07-05,7282.964097730063
1_26_2013-07-12,5811.767301247397
1_26_2013-07-19,5897.881912259675
1_26_2013-07-26,5020.369237136547
1_27_2012-11-02,1881.592616669712
1_27_2012-11-09,1741.394902872447
1_27_2012-11-16,1810.3726333752525
1_27_2012-11-23,2588.70993521354
1_27_2012-11-30,4268.697143119468
1_27_2012-12-07,1921.8243641979193
1_27_2012-12-14,3046.351132903877
1_27_2012-12-21,4204.619089715284
1_27_2012-12-28,1906.0643123191783
1_27_2013-01-04,1721.70599257404
1_27_2013-01-11,1360.4893644750525
1_27_2013-01-18,752.7350431455867
1_27_2013-01-25,610.0008533769926
1_27_2013-02-01,1463.3845059985704
1_27_2013-02-08,1576.301512309664
1_27_2013-02-15,1974.3317494664975
1_27_2013-02-22,1751.9909329536831
1_27_2013-03-01,1317.604469608285
1_27_2013-03-08,1435.4386453021123
1_27_2013-03-15,1328.7243632402078
1_27_2013-03-22,1287.2083887991207
1_27_2013-03-29,1301.4954405770804
1_27_2013-04-05,1675.2560384135375
1_27_2013-04-12,948.6475543605708
1_27_2013-04-19,812.6647604479773
1_27_2013-04-26,898.9017013297964
1_27_2013-05-03,1333.8396774923465
1_27_2013-05-10,1270.0527437817282
1_27_2013-05-17,1155.1018791308222
1_27_2013-05-24,1877.724766249477
1_27_2013-05-31,1525.5697930896936
1_27_2013-06-07,1321.09822495306
1_27_2013-06-14,1180.6947224355415
1_27_2013-06-21,1376.6571105813894
1_27_2013-06-28,1225.4255143512996
1_27_2013-07-05,1529.9746878529957
1_27_2013-07-12,1038.120177676384
1_27_2013-07-19,1190.0687580983017
1_27_2013-07-26,929.3757330635484
1_28_2012-11-02,1259.744576406564
1_28_2012-11-09,1093.2065432754139
1_28_2012-11-16,1062.3245035282864
1_28_2012-11-23,628.6678889937909
1_28_2012-11-30,1355.6267809348071
1_28_2012-12-07,998.5286259313938
1_28_2012-12-14,1331.2072455796292
1_28_2012-12-21,1448.9271499727317
1_28_2012-12-28,726.2024883880023
1_28_2013-01-04,557.0443152668804
1_28_2013-01-11,400.20758988030946
1_28_2013-01-18,396.44701636697425
1_28_2013-01-25,293.329626881642
1_28_2013-02-01,375.1415783863985
1_28_2013-02-08,335.1963175213595
1_28_2013-02-15,595.9090948427123
1_28_2013-02-22,595.335263312404
1_28_2013-03-01,638.5734313021121
1_28_2013-03-08,631.5103789358103
1_28_2013-03-15,588.0935094956207
1_28_2013-03-22,422.75394508920994
1_28_2013-03-29,441.8771835758242
1_28_2013-04-05,343.0490324027464
1_28_2013-04-12,190.99537906124357
1_28_2013-04-19,62.23194580022707
1_28_2013-04-26,146.4219747079576
1_28_2013-05-03,227.56964243948366
1_28_2013-05-10,-27.339234737372756
1_28_2013-05-17,-78.97038559806967
1_28_2013-05-24,24.150002958606702
1_28_2013-05-31,-279.33118089319555
1_28_2013-06-07,-108.16917784205037
1_28_2013-06-14,-216.29152223215533
1_28_2013-06-21,-27.011038508615506
1_28_2013-06-28,-201.8844319254548
1_28_2013-07-05,55.49699068959888
1_28_2013-07-12,-402.6882281443049
1_28_2013-07-19,-359.35454826109793
1_28_2013-07-26,-312.89718602799013
1_29_2012-11-02,5442.590596289488
1_29_2012-11-09,5535.027445237455
1_29_2012-11-16,4949.568839882148
1_29_2012-11-23,7661.237200703874
1_29_2012-11-30,8709.445078984567
1_29_2012-12-07,6110.315514400217
1_29_2012-12-14,8006.829646889324
1_29_2012-12-21,11215.407576427502
1_29_2012-12-28,5857.7368914659655
1_29_2013-01-04,4169.406015687848
1_29_2013-01-11,4125.330742472518
1_29_2013-01-18,3177.9943556938947
1_29_2013-01-25,3083.0408010146316
1_29_2013-02-01,5199.123708427126
1_29_2013-02-08,4995.167915135104
1_29_2013-02-15,6789.846169627485
1_29_2013-02-22,5740.498823674363
1_29_2013-03-01,4139.378980214914
1_29_2013-03-08,4349.394712299935
1_29_2013-03-15,4437.0614434527915
1_29_2013-03-22,4674.165193260301
1_29_2013-03-29,4236.156013307968
1_29_2013-04-05,4702.47410933923
1_29_2013-04-12,3887.692493547882
1_29_2013-04-19,3911.1481819915175
1_29_2013-04-26,3730.919494593812
1_29_2013-05-03,4713.523320437317
1_29_2013-05-10,4426.939795802953
1_29_2013-05-17,5553.172081514762
1_29_2013-05-24,6022.526900669368
1_29_2013-05-31,4442.127541364037
1_29_2013-06-07,4600.967754988813
1_29_2013-06-14,5698.179891325067
1_29_2013-06-21,5153.42751496278
1_29_2013-06-28,5004.870197035753
1_29_2013-07-05,5822.179248543575
1_29_2013-07-12,4561.901680288508
1_29_2013-07-19,4736.019495892757
1_29_2013-07-26,4206.351092550266
1_30_2012-11-02,3194.1287372361303
1_30_2012-11-09,3142.413970140131
1_30_2012-11-16,3005.727134392255
1_30_2012-11-23,2791.7094538056426
1_30_2012-11-30,3231.7653943503024
1_30_2012-12-07,3114.045097399198
1_30_2012-12-14,3268.463942510659
1_30_2012-12-21,3700.6044647541107
1_30_2012-12-28,2464.695354640958
1_30_2013-01-04,2496.2796886405313
1_30_2013-01-11,2495.11344697454
1_30_2013-01-18,2100.217706716874
1_30_2013-01-25,2374.069929648912
1_30_2013-02-01,3979.869524821919
1_30_2013-02-08,3672.752290432442
1_30_2013-02-15,3916.2544616069335
1_30_2013-02-22,3822.661220861258
1_30_2013-03-01,3550.286168876253
1_30_2013-03-08,3870.150423342506
1_30_2013-03-15,3935.7030085319425
1_30_2013-03-22,3605.6767117332156
1_30_2013-03-29,3446.1559257878835
1_30_2013-04-05,3603.221808836989
1_30_2013-04-12,3616.232718530385
1_30_2013-04-19,3569.2861653444816
1_30_2013-04-26,3529.8164296146174
1_30_2013-05-03,4749.139747122369
1_30_2013-05-10,4137.886366025977
1_30_2013-05-17,4228.073877898778
1_30_2013-05-24,4362.45442888926
1_30_2013-05-31,4192.196584116206
1_30_2013-06-07,4820.3899676700385
1_30_2013-06-14,4544.588625020706
1_30_2013-06-21,4501.594227857841
1_30_2013-06-28,4393.914746332223
1_30_2013-07-05,4592.91479937642
1_30_2013-07-12,4251.619704403222
1_30_2013-07-19,4441.487738962554
1_30_2013-07-26,4099.49784548886
1_31_2012-11-02,2159.6365340242055
1_31_2012-11-09,1808.6076852931012
1_31_2012-11-16,1786.6616973429034
1_31_2012-11-23,2024.6037920433616
1_31_2012-11-30,2443.4231269963493
1_31_2012-12-07,2698.07646943023
1_31_2012-12-14,3657.967373714347
1_31_2012-12-21,5262.609149213296
1_31_2012-12-28,1719.360991111683
1_31_2013-01-04,1016.607819669761
1_31_2013-01-11,872.5214246446346
1_31_2013-01-18,744.9547976681001
1_31_2013-01-25,729.2861135334444
1_31_2013-02-01,1368.8204496861845
1_31_2013-02-08,1316.2363044443061
1_31_2013-02-15,1006.2798241379907
1_31_2013-02-22,1070.2696587294863
1_31_2013-03-01,1492.8624320886236
1_31_2013-03-08,1599.2065467890689
1_31_2013-03-15,1529.198506864101
1_31_2013-03-22,1333.1129015710198
1_31_2013-03-29,1252.6807844040156
1_31_2013-04-05,1795.1786497245666
1_31_2013-04-12,1293.7844045812349
1_31_2013-04-19,1208.859487535468
1_31_2013-04-26,1168.506058883196
1_31_2013-05-03,1916.543200666235
1_31_2013-05-10,1654.0183396666773
1_31_2013-05-17,1290.9400075335275
1_31_2013-05-24,2444.9534784625953
1_31_2013-05-31,2746.887178464562
1_31_2013-06-07,1709.6986194883511
1_31_2013-06-14,1774.896711318222
1_31_2013-06-21,2150.3249672442694
1_31_2013-06-28,2308.1064483491705
1_31_2013-07-05,2428.507430839726
1_31_2013-07-12,1999.7712142842931
1_31_2013-07-19,2213.801672730002
1_31_2013-07-26,2425.965213325248
1_32_2012-11-02,8677.217261172214
1_32_2012-11-09,8728.584544513433
1_32_2012-11-16,8603.423583323856
1_32_2012-11-23,11345.223776292316
1_32_2012-11-30,14937.5348109016
1_32_2012-12-07,11796.233811778655
1_32_2012-12-14,14951.942132683153
1_32_2012-12-21,26542.202894198945
1_32_2012-12-28,13382.469225252875
1_32_2013-01-04,6614.975678553696
1_32_2013-01-11,6445.005439010017
1_32_2013-01-18,6154.813737234244
1_32_2013-01-25,6228.662938328185
1_32_2013-02-01,10499.263700732101
1_32_2013-02-08,8908.520758180648
1_32_2013-02-15,15108.555670312231
1_32_2013-02-22,10020.10397383176
1_32_2013-03-01,7836.1417388740365
1_32_2013-03-08,8573.312458918192
1_32_2013-03-15,9312.998621600906
1_32_2013-03-22,8642.257546677405
1_32_2013-03-29,7959.765844349319
1_32_2013-04-05,7295.47758747986
1_32_2013-04-12,7457.430007920539
1_32_2013-04-19,7147.542274571698
1_32_2013-04-26,7354.605487467207
1_32_2013-05-03,8190.656821446928
1_32_2013-05-10,9006.593923999631
1_32_2013-05-17,10606.038669766764
1_32_2013-05-24,8910.680363793406
1_32_2013-05-31,7844.4469427746135
1_32_2013-06-07,7194.781371287298
1_32_2013-06-14,7644.824026483863
1_32_2013-06-21,7760.888809904776
1_32_2013-06-28,7425.886566392758
1_32_2013-07-05,8085.368765730923
1_32_2013-07-12,6518.63186951292
1_32_2013-07-19,6398.91480239131
1_32_2013-07-26,6568.3504259172305
1_33_2012-11-02,6586.304673536285
1_33_2012-11-09,6573.320400001424
1_33_2012-11-16,6072.914845636228
1_33_2012-11-23,10914.556452022147
1_33_2012-11-30,12928.217337169843
1_33_2012-12-07,8077.513846898594
1_33_2012-12-14,9280.08273063423
1_33_2012-12-21,14434.291666990199
1_33_2012-12-28,5298.954844275718
1_33_2013-01-04,2495.5490711143593
1_33_2013-01-11,2492.3461907605656
1_33_2013-01-18,2283.527942021579
1_33_2013-01-25,2325.121947259724
1_33_2013-02-01,5812.231391835956
1_33_2013-02-08,5654.4961137113005
1_33_2013-02-15,5317.140952377908
1_33_2013-02-22,5711.661134760201
1_33_2013-03-01,5185.262555423129
1_33_2013-03-08,5171.877099844182
1_33_2013-03-15,4640.15724593652
1_33_2013-03-22,4843.442370895377
1_33_2013-03-29,4872.685796059806
1_33_2013-04-05,5834.145927901817
1_33_2013-04-12,4910.748441595653
1_33_2013-04-19,4678.4399903211515
1_33_2013-04-26,4599.127596838236
1_33_2013-05-03,5991.615197708677
1_33_2013-05-10,5312.393253888629
1_33_2013-05-17,5431.92753530697
1_33_2013-05-24,6794.103852570471
1_33_2013-05-31,6657.132854831232
1_33_2013-06-07,6793.621334632597
1_33_2013-06-14,6819.204487124487
1_33_2013-06-21,6775.488031285791
1_33_2013-06-28,6283.997536452373
1_33_2013-07-05,7537.663269410697
1_33_2013-07-12,5579.024051303329
1_33_2013-07-19,5902.703608660167
1_33_2013-07-26,5428.519063345795
1_34_2012-11-02,12197.895882128292
1_34_2012-11-09,11849.091756461814
1_34_2012-11-16,10837.89678517038
1_34_2012-11-23,11183.688656680104
1_34_2012-11-30,13077.686144546218
1_34_2012-12-07,13123.464849212583
1_34_2012-12-14,13656.941584211303
1_34_2012-12-21,16774.95321365452
1_34_2012-12-28,8728.92356668966
1_34_2013-01-04,7423.267372424421
1_34_2013-01-11,8208.610629492276
1_34_2013-01-18,6813.974964795017
1_34_2013-01-25,7869.760440360012
1_34_2013-02-01,13617.53446785431
1_34_2013-02-08,12269.011956697099
1_34_2013-02-15,11537.972107789143
1_34_2013-02-22,12741.79285120558
1_34_2013-03-01,12973.797063295728
1_34_2013-03-08,13274.719403982926
1_34_2013-03-15,14009.65295106809
1_34_2013-03-22,14543.993481238113
1_34_2013-03-29,12690.870040171438
1_34_2013-04-05,12866.298646899653
1_34_2013-04-12,12295.8034472998
1_34_2013-04-19,12819.823073968131
1_34_2013-04-26,12018.934720003183
1_34_2013-05-03,16505.99313110635
1_34_2013-05-10,16046.90073917796
1_34_2013-05-17,17345.217352908137
1_34_2013-05-24,18626.93445974952
1_34_2013-05-31,16845.124424265327
1_34_2013-06-07,16698.06049425317
1_34_2013-06-14,18179.447658094447
1_34_2013-06-21,18100.17070578771
1_34_2013-06-28,17444.49879731096
1_34_2013-07-05,17625.733945925665
1_34_2013-07-12,15802.677495598853
1_34_2013-07-19,14963.210938279866
1_34_2013-07-26,14438.807024652859
1_35_2012-11-02,3091.709840811389
1_35_2012-11-09,3385.672607623683
1_35_2012-11-16,2895.6191805499193
1_35_2012-11-23,2964.050784162384
1_35_2012-11-30,4587.718684411761
1_35_2012-12-07,3192.568643454633
1_35_2012-12-14,3765.6386048137647
1_35_2012-12-21,4259.867923992486
1_35_2012-12-28,2477.4887773024525
1_35_2013-01-04,1744.2858075769107
1_35_2013-01-11,1825.8333004084022
1_35_2013-01-18,1748.8131095794452
1_35_2013-01-25,1790.0241741292893
1_35_2013-02-01,2883.0194098312077
1_35_2013-02-08,3108.3062488218875
1_35_2013-02-15,3006.873833158959
1_35_2013-02-22,3474.3264661694093
1_35_2013-03-01,3765.805623868052
1_35_2013-03-08,2895.0326968066165
1_35_2013-03-15,3032.64183486472
1_35_2013-03-22,3473.763064055662
1_35_2013-03-29,3749.640514370012
1_35_2013-04-05,3601.2082185968484
1_35_2013-04-12,2772.7431582540266
1_35_2013-04-19,2766.1660763382815
1_35_2013-04-26,2657.125724949173
1_35_2013-05-03,3484.112634432791
1_35_2013-05-10,3243.9929902495787
1_35_2013-05-17,3467.5421639398255
1_35_2013-05-24,3448.913645766792
1_35_2013-05-31,2962.9539142090125
1_35_2013-06-07,3203.213794475078
1_35_2013-06-14,3359.021675753108
1_35_2013-06-21,3091.0262711813252
1_35_2013-06-28,2936.472661998815
1_35_2013-07-05,3266.710096136595
1_35_2013-07-12,2620.8713474487777
1_35_2013-07-19,2894.142311070821
1_35_2013-07-26,2637.0428268125224
1_36_2012-11-02,2203.212720483293
